ACWI	2008-03-28	2018-08-24	46.686600	77.5400009155273	23.6700000762939
ACWX	2008-04-01	2018-08-24	-7.379300	68.1699981689453	22.0000000000000
ACXM	1983-12-14	2018-08-24	2866.204000	46.0699996948242	1.1562500000000
ADAP	2015-05-06	2018-08-24	-35.937500	21.5699996948242	3.7599999904633
ADBE	1986-08-13	2018-08-24	123875.115700	263.8299865722660	0.2070312500000
ADC	1994-04-15	2018-08-24	190.359000	57.0400009155273	8.3500003814697
ADES	2003-10-22	2018-08-24	652.000000	29.1650009155273	1.0000000000000
ADI	1980-03-17	2018-08-24	13468.681400	103.5899963378910	0.5920000076294
ADM	1980-03-17	2018-08-24	2642.732600	53.9099998474121	1.3679692745209
ADMA	2013-10-18	2018-08-24	-32.942600	14.0000000000000	2.0099999904633
ADMP	1995-08-14	2018-08-24	-96.862700	184.8750000000000	0.1700000017881
ADMS	2014-04-10	2018-08-24	55.603100	44.0000000000000	12.0200004577637
ADNT	2016-10-17	2018-08-24	-8.004000	86.4199981689453	39.6599998474121
ADOM	2017-06-15	2018-08-24	-90.482800	18.3099994659424	0.5000000000000
ADP	1980-03-17	2018-08-24	17457.065200	144.0399932861330	0.8085536360741
ADRA	2002-11-14	2018-08-24	104.188500	39.0000000000000	14.0833330154419
ADRD	2002-11-14	2018-08-24	48.551400	35.2900009155273	12.1700000762939
ADRE	2002-11-14	2018-08-24	223.169300	60.3100013732910	10.9949998855591
ADRO	2015-04-15	2018-08-24	-86.071400	49.2500000000000	5.0999999046326
ADRU	2002-11-14	2018-08-24	42.891300	36.1399993896484	11.7899999618530
ADS	2001-06-15	2018-08-24	1742.379500	312.0000000000000	11.0500001907349
ADSK	1985-06-28	2018-08-24	31339.999400	157.7799987792970	0.5000000000000
ADSW	2016-10-06	2018-08-24	29.650000	26.0499992370605	18.3199996948242
ADT	2018-01-19	2018-08-24	-27.280100	13.0200004577637	6.9299998283386
ADTN	1994-08-10	2018-08-24	198.022000	47.7000007629395	5.1562500000000
ADUS	2009-10-28	2018-08-24	671.495900	71.7799987792969	2.7999999523163
ADVM	2014-07-31	2018-08-24	-78.742400	62.4799995422363	2.4000000953674
ADX	1980-03-17	2018-08-24	117.333300	27.0416660308838	6.0000000000000
ADXS	2005-07-28	2018-08-24	-97.617800	156.2500000000000	1.1499999761581
AEB	2005-11-23	2018-08-24	2.096800	26.5000000000000	2.4800000190735
AED	2005-11-23	2018-08-24	4.960000	26.9899997711182	2.9700000286102
AEE	1998-01-02	2018-08-24	49.465700	65.0899963378906	19.5100002288818
AEG	1985-06-28	2018-08-24	347.481100	62.5600967407227	1.2439904212952
AEGN	1981-12-03	2018-08-24	1228.000000	43.2000007629395	1.1250000000000
AEH	2005-06-15	2018-08-24	4.893700	26.9599990844727	2.9600000381470
AEHR	1997-08-15	2018-08-24	-82.983100	25.2500000000000	0.4000000059605
AEIS	1995-11-17	2018-08-24	480.400000	95.0000000000000	2.8750000000000
AEL	2003-12-04	2018-08-24	313.149200	38.5699996948242	2.9600000381470
AEM	1980-03-17	2018-08-24	290.918900	88.1999969482422	2.6250000000000
AEMD	1999-10-20	2018-08-24	-99.694300	450.0000000000000	0.7900000214577
AEO	1994-04-14	2018-08-24	3096.125000	34.7999992370605	0.2716049253941
AEP	1970-01-02	2018-08-24	133.632700	78.0699996948242	13.5000000000000
AER	2006-11-21	2018-08-24	146.611600	58.2999992370605	1.8300000429153
AERI	2013-10-25	2018-08-24	474.929300	74.7500000000000	8.8350000381470
AES	1991-06-26	2018-08-24	327.564400	72.8125000000000	0.9200000166893
AET	1977-01-03	2018-08-24	6687.785100	199.9499969482420	2.3645832538605
AETI	2007-05-16	2018-08-24	-85.128200	11.6000003814697	0.6200000047684
AEY	1996-05-30	2018-08-24	-94.313700	39.0000000000000	0.2500000000000
AEZS	2001-09-24	2018-08-24	-99.924900	5052.0000000000000	0.7799999713898
AFB	2002-01-29	2018-08-24	-16.389100	17.0300006866455	7.0500001907349
AFC	2007-04-17	2018-08-24	3.293200	26.3099994659424	3.6400001049042
AFG	1980-03-17	2018-08-24	1732.383500	121.6900024414060	4.6666665077210
AFGE	2014-09-24	2018-08-24	5.361500	28.2830009460449	24.2000007629395
AFGH	2015-11-20	2018-08-24	2.160000	28.3999996185303	23.4710006713867
AFH	2013-02-12	2018-08-24	78.151300	21.5000000000000	5.8000001907349
AFI	2016-03-17	2018-08-24	37.548800	22.9599990844727	11.7700004577637
AFL	1980-03-17	2018-08-24	38808.039800	47.0800018310547	0.0883838385344
AFMD	2014-09-12	2018-08-24	-71.929800	24.2000007629395	1.1499999761581
AFSI	2006-11-28	2018-08-24	356.342900	35.9350013732910	2.4586777687073
AFSS	2015-06-22	2018-08-24	-1.085600	26.8059997558594	21.4099998474121
AFST	2015-09-23	2018-08-24	-0.279200	28.7500000000000	22.4599990844727
AFT	2011-02-25	2018-08-24	-19.450000	21.0300006866455	13.7100000381470
AG	2006-11-28	2018-08-24	41.282100	26.8799991607666	0.4300000071526
AGC	2007-05-25	2018-08-24	-71.550000	20.2000007629395	3.2799999713898
AGCO	1992-04-16	2018-08-24	1214.000000	75.9499969482422	1.6666666269302
AGD	2006-07-27	2018-08-24	-73.825000	51.0000000000000	7.4099998474121
AGEN	2000-02-08	2018-08-24	-99.254100	360.0000000000000	1.1399999856949
AGFS	2014-11-25	2018-08-24	-34.639200	13.3500003814697	1.9600000381470
AGI	2009-02-17	2018-08-24	-29.767400	21.4899997711182	2.2699999809265
AGIO	2013-07-24	2018-08-24	139.546000	138.8500061035160	15.7700004577637
AGLE	2016-04-07	2018-08-24	5.220100	12.7500000000000	2.8099999427795
AGM	1994-02-10	2018-08-24	4442.857100	99.1100006103516	1.3333333730698
AGMH	2018-04-18	2018-08-24	198.571400	37.6300010681152	5.0100002288818
AGN	1989-06-22	2018-08-24	3132.173000	340.3399963378910	3.0625000000000
AGNC	2008-05-15	2018-08-24	-0.258400	36.7700004577637	12.0000000000000
AGNCB	2014-05-09	2018-08-24	4.910700	26.8689994812012	22.6399993896484
AGNCN	2017-08-16	2018-08-24	6.237400	26.7900009155273	24.7000007629395
AGND	2013-12-18	2018-08-24	-13.206400	50.1699981689453	41.4199981689453
AGO	2004-04-23	2018-08-24	132.611100	45.7299995422363	2.6900000572205
AGR	2015-12-17	2018-08-24	38.676600	54.5499992370605	32.4500007629395
AGRO	2011-01-28	2018-08-24	-31.416700	13.9099998474121	6.0100002288818
AGRX	2014-05-23	2018-08-24	-94.945800	13.1899995803833	0.2310000061989
AGS	2007-12-13	2018-08-24	-20.505700	305.0000000000000	0.0399999991059
AGTC	2014-03-27	2018-08-24	-70.528500	34.3699989318848	3.2500000000000
AGX	1995-10-13	2018-08-24	440.000000	76.6999969482422	1.0099999904633
AGYS	1980-03-17	2018-08-24	778.376600	23.8600006103516	1.4814814329147
AGZD	2013-12-18	2018-08-24	-4.195000	52.6800003051758	46.6399993896484
AHC	2008-02-11	2018-08-24	-68.750000	16.3500003814697	0.5899999737740
AHH	2013-05-08	2018-08-24	36.873900	16.1700000762939	8.7799997329712
AHL	2003-12-05	2018-08-24	56.606900	57.7999992370605	13.5299997329712
AHPA	2017-01-05	2018-08-24	3.589700	10.1999998092651	9.2799997329712
AHPI	1992-01-14	2018-08-24	-85.855100	39.0000000000000	1.0000000000000
AHT	2003-08-26	2018-08-24	13.083500	11.3597736358643	0.5450247526169
AI	1997-12-23	2018-08-24	-97.526800	574.0000000000000	1.2000000476837
AIA	2007-11-20	2018-08-24	30.264000	72.9599990844727	19.7399997711182
AIC	2015-03-23	2018-08-24	-2.464600	25.5000000000000	16.7040004730225
AIF	2013-02-26	2018-08-24	-22.350000	20.2099990844727	11.5600004196167
AIG	1980-03-17	2018-08-24	120.652000	2075.0000000000000	6.5999999046326
AIHS	2018-03-19	2018-08-24	-12.141600	8.9099998474121	3.7500000000000
AIMC	2006-12-15	2018-08-24	185.864200	53.7000007629395	3.0699999332428
AIMT	2015-08-06	2018-08-24	15.145200	42.0000000000000	9.7700004577637
AIN	1987-09-30	2018-08-24	409.362900	78.9000015258789	4.8600001335144
AINV	2004-04-06	2018-08-24	-62.600000	24.2000007629395	1.9900000095367
AIPT	2015-01-08	2018-08-24	-99.141800	178.7500000000000	0.8100000023842
AIR	1980-03-17	2018-08-24	1082.600100	49.0499992370605	1.7037037611008
AIRG	2016-08-22	2018-08-24	10.097100	29.2999992370605	7.3099999427795
AIRR	2014-03-11	2018-08-24	42.458100	28.4039993286133	13.7700004577637
AIRT	2015-10-01	2018-08-24	105.903000	35.7400016784668	16.4899997711182
AIT	1980-03-17	2018-08-24	3410.590900	78.9000015258789	1.8875170946121
AIV	1994-07-22	2018-08-24	136.378400	65.7900009155273	4.5700001716614
AIW	2013-05-06	2018-08-24	-1.103400	25.4500007629395	16.4400005340576
AIY	2013-06-26	2018-08-24	2.021800	27.4099998474121	20.7199993133545
AIZ	2004-02-05	2018-08-24	323.603200	111.4300003051760	12.5200004577637
AIZP	2018-03-08	2018-08-24	12.604400	117.8099975585940	99.8270034790039
AJG	1984-06-20	2018-08-24	3813.220400	73.1100006103516	1.7187500000000
AJRD	1981-02-02	2018-08-24	1036.494600	37.7000007629395	1.7999999523163
AJX	2015-02-13	2018-08-24	-3.142900	15.3999996185303	9.0600004196167
AJXA	2000-01-05	2018-08-24	199.647100	23849.5000000000000	0.0010000000475
AKAM	1999-10-29	2018-08-24	-49.444700	345.5000000000000	0.5600000023842
AKAO	2014-03-12	2018-08-24	-63.216800	27.7900009155273	2.5899999141693
AKBA	2014-03-20	2018-08-24	-69.057900	31.0000000000000	5.9099998474121
AKCA	2017-07-14	2018-08-24	244.198300	40.7500000000000	8.1000003814697
AKER	2014-01-23	2018-08-24	-95.444600	5.6999998092651	0.1220000013709
AKP	2002-01-29	2018-08-24	-8.133300	17.4500007629395	6.5599999427795
AKR	1993-05-27	2018-08-24	46.293000	38.0099983215332	4.3750000000000
AKRX	2002-08-02	2018-08-24	1975.714300	57.0999984741211	0.2500000000000
AKS	1994-03-30	2018-08-24	-63.489400	73.0699996948242	1.6399999856949
AKTS	2015-06-04	2018-08-24	54.308600	14.0000000000000	1.5099999904633
AKTX	2014-01-10	2018-08-24	-98.091400	119.0000000000000	1.7009999752045
AL	2011-04-19	2018-08-24	64.722700	50.7000007629395	17.2399997711182
ALB	1994-02-22	2018-08-24	1224.137900	144.9900054931640	6.1250000000000
ALBO	2007-05-11	2018-08-24	-98.521800	3082.8000488281200	6.5999999046326
ALCO	1973-05-03	2018-08-24	785.517200	65.0000000000000	1.5000000000000
ALDR	2014-05-08	2018-08-24	76.470600	54.9000015258789	8.6000003814697
ALDX	2014-05-02	2018-08-24	5.555600	13.5000000000000	3.0000000000000
ALE	1973-05-03	2018-08-24	387.920200	110.1299972534180	9.4687500000000
ALEX	2012-06-14	2018-08-24	-10.560400	46.9599990844727	20.8299999237061
ALG	1993-03-19	2018-08-24	703.102000	120.5899963378910	6.8750000000000
ALGN	2001-01-30	2018-08-24	2078.370400	385.0000000000000	1.2599999904633
ALGT	2006-12-08	2018-08-24	439.442200	238.1300048828120	15.8900003433228
ALIM	2010-04-22	2018-08-24	-91.272700	12.6999998092651	0.7400000095367
ALJJ	1996-04-03	2018-08-24	-59.200000	32.0000000000000	0.0199999995530
ALK	1980-03-17	2018-08-24	7278.072400	101.4300003051760	0.7653061151505
ALKS	1991-07-16	2018-08-24	715.454500	98.5000000000000	0.9375000000000
ALL	1993-06-03	2018-08-24	577.651100	105.3600006103520	11.3125000000000
ALLE	2013-11-18	2018-08-24	80.012400	89.8099975585938	40.2400016784668
ALLT	2006-11-16	2018-08-24	-53.801600	29.0499992370605	1.2500000000000
ALLY	2014-01-28	2018-08-24	4.822400	31.2900009155273	14.5500001907349
ALNA	2017-11-02	2018-08-24	7.715400	17.5599994659424	6.1300001144409
ALNY	2004-06-01	2018-08-24	1283.857200	153.9900054931640	3.6500000953674
ALOT	1981-10-01	2018-08-24	1952.794100	21.9500007629395	0.6060606241226
ALPN	2015-06-17	2018-08-24	-89.410200	81.7200012207031	5.2800002098084
ALQA	1999-05-19	2018-08-24	-95.919100	2537.5000000000000	1.5800000429153
ALRM	2015-06-26	2018-08-24	231.398100	57.9199981689453	10.2600002288818
ALRN	2017-06-29	2018-08-24	-80.092600	15.4799995422363	1.9800000190735
ALSK	1999-11-18	2018-08-24	-86.194700	17.1499996185303	1.1799999475479
ALSN	2012-03-15	2018-08-24	109.871800	49.3100013732910	15.8199996948242
ALT	2000-01-04	2018-08-24	-97.745500	2175.0000000000000	0.0130000002682
ALTR	2017-11-01	2018-08-24	121.245200	41.8100013732910	16.5499992370605
ALTY	2015-07-14	2018-08-24	1.519200	18.1599998474121	12.1160001754761
ALV	1997-04-28	2018-08-24	251.718200	115.4394836425780	8.6455335617065
ALX	1980-03-17	2018-08-24	6000.000000	486.2500000000000	5.1250000000000
ALXN	1996-02-28	2018-08-24	5050.684900	208.8800048828120	1.3750000000000
AM	2014-11-05	2018-08-24	9.846600	35.7400016784668	16.4699993133545
AMAG	1986-06-11	2018-08-24	260.000000	77.7300033569336	2.2500000000000
AMAT	1980-03-17	2018-08-24	44649.962800	62.4000015258789	0.0764430537820
AMBA	2012-10-10	2018-08-24	547.689800	129.1900024414060	5.5500001907349
AMBC	2013-05-01	2018-08-24	8.700000	35.6100006103516	11.9200000762939
AMBR	2014-03-21	2018-08-24	-48.941200	18.0900001525879	3.4200000762940
AMC	2013-12-18	2018-08-24	1.322800	36.1300010681152	10.8000001907349
AMCA	2017-08-11	2018-08-24	15.298900	28.6200008392334	24.3999996185303
AMCN	2007-11-07	2018-08-24	-97.846900	26.5100002288818	0.3799999952316
AMCX	2011-06-16	2018-08-24	77.289400	87.1800003051758	29.6599998474121
AMD	1980-03-17	2018-08-24	662.278200	48.5000000000000	1.6100000143051
AMDA	2014-02-13	2018-08-24	-99.954200	1686.5999755859400	0.3300000131130
AME	1984-07-19	2018-08-24	4142.618600	79.3199996948242	1.2222222089768
AMED	1994-08-17	2018-08-24	2271.238100	125.0999984741210	0.5625000000000
AMEH	2009-04-09	2018-08-24	774.000000	30.0000000000000	0.1000000014901
AMG	1997-11-21	2018-08-24	735.188700	230.6300048828120	8.9166669845581
AMGN	1983-06-17	2018-08-24	57104.363500	201.2299957275390	0.0755208358169
AMGP	2017-05-04	2018-08-24	-16.590900	22.8700008392334	14.8500003814697
AMH	2013-08-01	2018-08-24	47.500000	23.9799995422363	13.1599998474121
AMID	2011-07-27	2018-08-24	-69.689700	32.0099983215332	3.7999999523163
AMKR	1998-05-01	2018-08-24	-35.098600	65.3125000000000	1.1299999952316
AMMA	2016-10-06	2018-08-24	-89.976100	5.4699997901917	0.1500000059605
AMN	2001-11-13	2018-08-24	165.711700	68.1999969482422	3.5999999046326
AMNB	1999-04-13	2018-08-24	196.785700	43.0000000000000	9.0000000000000
AMOT	1980-10-20	2018-08-24	3759.736800	51.7999992370605	0.7500000000000
AMOV	2001-02-08	2018-08-24	366.206900	34.7449989318848	1.8616666793823
AMP	2005-09-15	2018-08-24	281.653600	183.8999938964840	11.7399997711182
AMPH	2014-06-25	2018-08-24	105.942900	21.7500000000000	6.6700000762940
AMR	2017-05-01	2018-08-24	-51.323800	10.7899999618530	4.0399999618530
AMRB	2018-01-16	2018-08-24	-1.954600	17.5000000000000	12.2100000381470
AMRC	2010-07-22	2018-08-24	44.542800	17.4599990844727	3.9100000858307
AMRH	2015-05-04	2018-08-24	2900.000000	13.5000000000000	0.0500000007451
AMRK	2014-03-17	2018-08-24	0.827100	22.0650005340576	9.3199996948242
AMRN	1993-04-01	2018-08-24	-99.538300	1375.0000000000000	0.4600000083447
AMRS	2010-09-28	2018-08-24	-96.929300	509.8500061035160	1.8600000143051
AMRX	2018-05-07	2018-08-24	53.697500	24.4799995422363	13.4700002670288
AMSC	1991-12-12	2018-08-24	-94.417400	751.2500000000000	2.8900001049042
AMSF	2005-11-18	2018-08-24	612.222200	69.4000015258789	8.1199998855591
AMSWA	1983-02-28	2018-08-24	283.443600	24.4375000000000	1.0499999523163
AMT	1998-02-27	2018-08-24	752.143900	155.2799987792970	0.6000000238419
AMTD	1997-03-04	2018-08-24	3424.923000	63.0099983215332	0.9791666865349
AMTX	2014-05-15	2018-08-24	-77.972000	13.2899999618530	0.4519999921322
AMWD	1986-07-18	2018-08-24	1167.050800	148.4400024414060	1.0227272510529
AMX	2001-02-12	2018-08-24	340.630800	34.5750007629395	1.9233332872391
AMZN	1997-05-15	2018-08-24	97196.509400	1925.0000000000000	1.3125000000000
AN	1990-05-11	2018-08-24	1304.923100	67.5000000000000	1.2500000000000
ANAB	2017-01-26	2018-08-24	405.529400	134.0000000000000	15.1700000762939
ANAT	1980-03-17	2018-08-24	930.080000	159.3399963378910	10.1250000000000
ANCB	2011-01-26	2018-08-24	189.500000	30.0499992370605	3.9500000476837
ANCX	2004-07-19	2018-08-24	294.000000	33.1800003051758	3.7999999523163
ANDE	1996-02-20	2018-08-24	684.838700	69.9300003051758	2.2916667461395
ANDV	1980-03-17	2018-08-24	1567.221400	155.6100006103520	0.6200000047684
ANDX	2011-04-20	2018-08-24	114.851100	75.5500030517578	21.0699996948242
ANET	2014-06-06	2018-08-24	461.054500	313.3670043945310	52.5050010681152
ANF	1996-09-26	2018-08-24	136.454100	85.7699966430664	6.2500000000000
ANFI	2012-10-11	2018-08-24	-79.259300	25.0000000000000	1.5700000524521
ANGI	2011-11-17	2018-08-24	35.239800	28.3199996948242	3.7300000190735
ANGO	2004-06-01	2018-08-24	63.529400	31.2900009155273	8.8999996185303
ANH	1998-03-12	2018-08-24	-45.846200	16.6499996185303	3.0499999523163
ANIK	1993-05-03	2018-08-24	1083.428500	69.8099975585938	0.6875000000000
ANIP	2000-05-31	2018-08-24	-77.358200	392.0400085449220	4.8000001907349
ANSS	1996-06-20	2018-08-24	5899.158100	184.9499969482420	1.3437500000000
ANTH	2010-03-01	2018-08-24	-99.979900	581.1199951171880	0.0700000002980
ANTM	2001-10-30	2018-08-24	1197.701700	268.0400085449220	20.1749992370605
ANW	2006-12-08	2018-08-24	-88.139800	48.6300010681152	0.6000000238419
ANY	2013-08-12	2018-08-24	-98.971400	286.5000000000000	0.1319999992847
AOBC	1999-08-17	2018-08-24	808.235300	31.1900005340576	0.0936999991536
AOD	2007-04-23	2018-08-24	-79.225400	43.7000007629395	6.5199999809265
AOI	1995-04-03	2018-08-24	-87.361300	267.5000000000000	8.3000001907349
AON	1980-06-02	2018-08-24	5316.386300	152.7799987792970	2.4444444179535
AOS	1983-09-30	2018-08-24	5289.845900	68.3899993896484	0.5416666865349
AOSL	2010-04-29	2018-08-24	-16.553700	23.9300003051758	6.6399998664856
AP	1980-03-17	2018-08-24	-57.333300	54.4599990844727	4.8750000000000
APA	1979-05-15	2018-08-24	1121.833900	149.2299957275390	2.5974025726318
APAM	2013-03-07	2018-08-24	-15.142900	71.8600006103516	23.6499996185303
APB	1987-04-24	2018-08-24	22.545500	36.1399993896484	3.6250000000000
APC	1986-09-08	2018-08-24	1091.111100	113.5100021362300	4.5937500000000
APD	1980-03-17	2018-08-24	4060.314600	175.1699981689450	2.7318456172943
APDN	2003-07-16	2018-08-24	-99.296300	213.0000000000000	0.8999999761581
APEI	2007-11-09	2018-08-24	-0.055700	53.2400016784668	13.8000001907349
APEN	2007-05-01	2018-08-24	-95.330900	248.9199981689450	1.6799999475479
APF	1994-07-26	2018-08-24	13.133300	24.5300006866455	5.2500000000000
APH	1991-11-08	2018-08-24	16090.270000	95.9000015258789	0.3203125000000
APLE	2015-05-18	2018-08-24	-1.666700	20.9699993133545	13.8199996948242
APLS	2017-11-09	2018-08-24	29.650800	32.0000000000000	12.4499998092651
APO	2011-03-30	2018-08-24	90.659300	37.3499984741211	8.8500003814697
APOG	1973-05-03	2018-08-24	22831.985700	61.0499992370605	0.1088000014424
APOP	2016-08-01	2018-08-24	-9.622600	13.5000000000000	2.2999999523163
APPF	2015-06-26	2018-08-24	474.573900	81.9499969482422	11.0699996948242
APPN	2017-05-25	2018-08-24	132.111900	43.6100006103516	14.6000003814697
APPS	2006-07-06	2018-08-24	-33.809500	32.5000000000000	0.5600000023842
APRI	1999-04-19	2018-08-24	-99.000000	352.5000000000000	0.2500000000000
APRN	2017-06-29	2018-08-24	-77.700000	11.0000000000000	1.7200000286102
APTI	2016-09-23	2018-08-24	67.627500	39.0600013732910	10.7700004577637
APTO	2014-10-23	2018-08-24	-55.877900	7.7800002098084	0.7799999713898
APTS	2011-04-01	2018-08-24	81.827400	22.7099990844727	5.6100001335144
APTV	2011-11-17	2018-08-24	394.818200	103.2300033569340	16.1106452941895
APU	1995-04-12	2018-08-24	85.976500	52.7200012207031	12.7500000000000
APVO	2016-07-20	2018-08-24	-33.250000	8.2899999618530	1.1480000019074
APWC	2003-07-15	2018-08-24	11.666700	7.8499999046326	0.5000000000000
APY	2018-04-27	2018-08-24	15.552600	46.1100006103516	33.3450012207031
AQ	2017-11-03	2018-08-24	29.127200	18.4899997711182	9.0100002288818
AQB	2017-01-09	2018-08-24	40471.426100	30.5000000000000	0.0070000002161
AQMS	2015-07-31	2018-08-24	-56.074800	22.7500000000000	1.4199999570847
AQN	2007-12-12	2018-08-24	2168.889000	11.3400001525879	0.3899999856949
AQUA	2017-10-26	2018-08-24	-24.628600	25.5900001525879	17.5799999237061
AQXP	2014-03-07	2018-08-24	-73.389100	55.7500000000000	1.3799999952316
AR	2013-10-10	2018-08-24	-64.449100	68.4300003051758	16.3099994659424
ARA	2000-01-04	2018-08-24	2841.333300	29.6499996185303	0.0060000000522
ARAY	2007-02-08	2018-08-24	-86.125700	31.0900001525879	3.2000000476837
ARC	2005-02-04	2018-08-24	-76.727300	39.0000000000000	1.6200000047684
ARCB	1992-05-13	2018-08-24	237.500000	50.6699981689453	4.1250000000000
ARCC	2004-10-05	2018-08-24	15.845500	20.5499992370605	3.1199998855591
ARCH	2016-01-04	2018-08-24	9557.142300	102.6100006103520	0.0399999991059
ARCI	1991-11-08	2018-08-24	-97.214300	80.0000000000000	0.5000000000000
ARCO	2011-04-14	2018-08-24	-67.688700	29.4300003051758	2.1600000858307
ARCT	2012-03-01	2018-08-24	-23.736900	188.7200012207030	4.7800002098084
